,region_no,region,year,month,sal_base,sal_fallX2_hi,sal_fallX2_low,sal_sumX2_hi,sal_sumX2_low,sal_SMSCG,sal_sumX2_WAN_low,sal_sumX2_WAN_1,sal_sumX2_WAN_2,sal_sumX2_WAN_3,sal_sumX2_WAN_high,sal_fallX2_WAN_low,sal_fallX2_WAN_1,sal_fallX2_WAN_2,sal_fallX2_WAN_3,sal_fallX2_WAN_high
1742,8,SE Suisun,2000,2,0.126519316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1743,8,SE Suisun,2000,3,0.08460293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1744,8,SE Suisun,2000,4,0.980135256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,8,SE Suisun,2000,5,0.257373108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1746,8,SE Suisun,2000,6,2.041191104,NA,NA,1.561779693,0.432594037,NA,0.432594037,0.624277173,0.847471094,1.150462144,1.561779693,NA,NA,NA,NA,NA
1747,8,SE Suisun,2000,7,2.688836832,NA,NA,3.910684502,0.30003664,NA,0.30003664,0.624839026,1.151497567,2.122061189,3.910684502,NA,NA,NA,NA,NA
1748,8,SE Suisun,2000,8,2.603579708,4.770869905,1.475188128,5.865902536,0.649461308,NA,0.649461308,1.196873249,1.95183932,3.596987599,5.865902536,1.475188128,2.469787514,3.564154464,4.281589046,4.770869905
1749,8,SE Suisun,2000,9,3.639026654,9.010723987,0.861508082,7.455148088,2.480650008,NA,2.480650008,3.367541322,4.300420115,5.837922476,7.455148088,0.861508082,1.838539667,3.828836821,5.525400778,9.010723987
1750,8,SE Suisun,2000,10,7.632778732,10.55465277,1.421087277,NA,NA,NA,NA,NA,NA,NA,NA,1.421087277,2.433639488,3.968735408,6.472142163,10.55465277
1751,8,SE Suisun,2000,11,8.347870154,10.15245427,3.725284473,NA,NA,NA,NA,NA,NA,NA,NA,3.725284473,4.875028832,6.225512933,7.950109141,10.15245427
1752,8,SE Suisun,2000,12,8.883438285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1753,8,SE Suisun,2001,1,9.912405234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1754,8,SE Suisun,2001,2,6.228101063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1755,8,SE Suisun,2001,3,2.930282218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1756,8,SE Suisun,2001,4,2.301099444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1757,8,SE Suisun,2001,5,3.705831917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1758,8,SE Suisun,2001,6,3.802267934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1759,8,SE Suisun,2001,7,5.577722875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1760,8,SE Suisun,2001,8,5.828740037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1761,8,SE Suisun,2001,9,7.768691686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1762,8,SE Suisun,2001,10,8.157604688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1763,8,SE Suisun,2001,11,10.5701771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1764,8,SE Suisun,2001,12,2.667745027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1765,8,SE Suisun,2002,1,0.127358539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1766,8,SE Suisun,2002,2,2.954739925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1767,8,SE Suisun,2002,3,1.475422534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1768,8,SE Suisun,2002,4,1.689862796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1769,8,SE Suisun,2002,5,2.088312984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1770,8,SE Suisun,2002,6,3.691257374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1771,8,SE Suisun,2002,7,4.491295908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1772,8,SE Suisun,2002,8,6.883449616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1773,8,SE Suisun,2002,9,6.623101836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1774,8,SE Suisun,2002,10,8.234206162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1775,8,SE Suisun,2002,11,7.662504432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1776,8,SE Suisun,2002,12,10.50761776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1777,8,SE Suisun,2003,1,0.540352054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1778,8,SE Suisun,2003,2,0.77604564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1779,8,SE Suisun,2003,3,1.292510904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1780,8,SE Suisun,2003,4,1.146170947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1781,8,SE Suisun,2003,5,0.09001351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1782,8,SE Suisun,2003,6,0.527162315,NA,NA,1.372778133,0.380242896,NA,0.380242896,0.548729155,0.744912865,1.011236912,1.372778133,NA,NA,NA,NA,NA
1783,8,SE Suisun,2003,7,2.983454538,NA,NA,3.910684502,0.30003664,NA,0.30003664,0.624839026,1.151497567,2.122061189,3.910684502,NA,NA,NA,NA,NA
1784,8,SE Suisun,2003,8,1.700463255,4.476989819,1.38431824,5.865902536,0.649461308,NA,0.649461308,1.196873249,1.95183932,3.596987599,5.865902536,1.38431824,2.28529222,3.297909,3.961750589,4.476989819
1785,8,SE Suisun,2003,9,4.711769901,9.010723987,0.861508082,8.071804018,2.68583809,NA,2.68583809,3.646089018,4.656131301,6.320808861,8.071804018,0.861508082,1.838539667,3.828836821,5.525400778,9.010723987
1786,8,SE Suisun,2003,10,8.312432481,10.55465277,1.421087277,NA,NA,NA,NA,NA,NA,NA,NA,1.421087277,2.433639488,3.968735408,6.472142163,10.55465277
1787,8,SE Suisun,2003,11,9.061542833,6.410898393,2.352379002,NA,NA,NA,NA,NA,NA,NA,NA,2.352379002,3.078399929,3.93118056,5.020199113,6.410898393
1788,8,SE Suisun,2003,12,8.196417815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1789,8,SE Suisun,2004,1,0.545792209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1790,8,SE Suisun,2004,2,0.774297363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1791,8,SE Suisun,2004,3,0.26381127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1792,8,SE Suisun,2004,4,0.573598851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1793,8,SE Suisun,2004,5,1.974053967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1794,8,SE Suisun,2004,6,5.172489311,NA,NA,2.264856327,0.627337739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1795,8,SE Suisun,2004,7,4.671319618,NA,NA,3.910684502,0.30003664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1796,8,SE Suisun,2004,8,4.75116409,5.568878955,1.721938406,5.865902536,0.649461308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1797,8,SE Suisun,2004,9,6.0834545,9.010723987,0.861508082,6.259285189,2.082734732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1798,8,SE Suisun,2004,10,8.23439863,10.55465277,1.421087277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1799,8,SE Suisun,2004,11,8.190550964,8.544791821,3.135377856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1800,8,SE Suisun,2004,12,9.488692971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1801,8,SE Suisun,2005,1,1.009635218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,8,SE Suisun,2005,2,0.797169881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1803,8,SE Suisun,2005,3,0.437431965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1804,8,SE Suisun,2005,4,0.492013812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1805,8,SE Suisun,2005,5,0.123007049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1806,8,SE Suisun,2005,6,0.497690134,NA,NA,1.319298855,0.365429785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807,8,SE Suisun,2005,7,1.333217653,NA,NA,3.910684502,0.30003664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1808,8,SE Suisun,2005,8,4.804285514,3.3548455,1.037342948,5.865902536,0.649461308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1809,8,SE Suisun,2005,9,5.012223126,9.010723987,0.861508082,6.074569295,2.02127177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1810,8,SE Suisun,2005,10,5.869986623,10.55465277,1.421087277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1811,8,SE Suisun,2005,11,7.76993532,7.442170988,2.730788368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1812,8,SE Suisun,2005,12,5.318342171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1813,8,SE Suisun,2006,1,0.095779579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1814,8,SE Suisun,2006,2,0.302590454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1815,8,SE Suisun,2006,3,0.092064606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1816,8,SE Suisun,2006,4,0.078577653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1817,8,SE Suisun,2006,5,0.072888147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1818,8,SE Suisun,2006,6,0.156486206,NA,NA,0.572370421,0.158539666,NA,0.158539666,0.228788855,0.310586307,0.42162829,0.572370421,NA,NA,NA,NA,NA
1819,8,SE Suisun,2006,7,1.761772837,NA,NA,3.910684502,0.30003664,NA,0.30003664,0.624839026,1.151497567,2.122061189,3.910684502,NA,NA,NA,NA,NA
1820,8,SE Suisun,2006,8,2.640261779,2.860081187,0.884358177,5.865902536,0.649461308,NA,0.649461308,1.196873249,1.95183932,3.596987599,5.865902536,0.884358177,2.033444013,2.934466434,3.525150065,2.860081187
1821,8,SE Suisun,2006,9,3.264680053,9.010723987,0.861508082,6.108083205,2.032423297,NA,2.032423297,2.759062912,3.523380565,4.783072825,6.108083205,0.861508082,1.838539667,3.828836821,5.525400778,9.010723987
1822,8,SE Suisun,2006,10,5.459746793,10.55465277,1.421087277,NA,NA,NA,NA,NA,NA,NA,NA,1.421087277,2.433639488,3.968735408,6.472142163,10.55465277
1823,8,SE Suisun,2006,11,7.990417371,9.679712122,3.551819128,NA,NA,NA,NA,NA,NA,NA,NA,3.551819128,4.648026421,5.935626146,7.579917701,9.679712122
1824,8,SE Suisun,2006,12,7.581300771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1825,8,SE Suisun,2007,1,3.517101448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1826,8,SE Suisun,2007,2,3.645031845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1827,8,SE Suisun,2007,3,0.764514906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1828,8,SE Suisun,2007,4,1.530607851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1829,8,SE Suisun,2007,5,2.662914108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1830,8,SE Suisun,2007,6,2.534552512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1831,8,SE Suisun,2007,7,3.99459017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1832,8,SE Suisun,2007,8,4.408227093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1833,8,SE Suisun,2007,9,7.523685076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1834,8,SE Suisun,2007,10,7.869947121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1835,8,SE Suisun,2007,11,9.372310421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1836,8,SE Suisun,2007,12,9.639857815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1837,8,SE Suisun,2008,1,0.948277405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1838,8,SE Suisun,2008,2,0.307507021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1839,8,SE Suisun,2008,3,1.050697221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1840,8,SE Suisun,2008,4,2.824912116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1841,8,SE Suisun,2008,5,2.648906001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1842,8,SE Suisun,2008,6,4.699584971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843,8,SE Suisun,2008,7,6.717135659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1844,8,SE Suisun,2008,8,7.141695032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1845,8,SE Suisun,2008,9,8.190035713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1846,8,SE Suisun,2008,10,9.626364681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1847,8,SE Suisun,2008,11,9.035316367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1848,8,SE Suisun,2008,12,12.10287895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1849,8,SE Suisun,2009,1,8.509940014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850,8,SE Suisun,2009,2,5.009198707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1851,8,SE Suisun,2009,3,0.449713752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,8,SE Suisun,2009,4,1.479097663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,8,SE Suisun,2009,5,1.364748113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854,8,SE Suisun,2009,6,2.509736934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1855,8,SE Suisun,2009,7,4.75954464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856,8,SE Suisun,2009,8,5.271322415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,8,SE Suisun,2009,9,7.446657937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1858,8,SE Suisun,2009,10,7.763470508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859,8,SE Suisun,2009,11,8.905304027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860,8,SE Suisun,2009,12,10.49754361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861,8,SE Suisun,2010,1,8.143467944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862,8,SE Suisun,2010,2,0.293397697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863,8,SE Suisun,2010,3,0.938547961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864,8,SE Suisun,2010,4,1.257326423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865,8,SE Suisun,2010,5,0.386375912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866,8,SE Suisun,2010,6,0.515300563,NA,NA,1.828594673,0.50649855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1867,8,SE Suisun,2010,7,2.79986368,NA,NA,3.910684502,0.30003664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868,8,SE Suisun,2010,8,3.936533393,4.779627582,1.477896067,5.865902536,0.649461308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1869,8,SE Suisun,2010,9,6.701046193,9.010723987,0.861508082,6.743962002,2.244007658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1870,8,SE Suisun,2010,10,6.093800149,10.55465277,1.421087277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1871,8,SE Suisun,2010,11,6.551826861,4.892943014,1.795388992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1872,8,SE Suisun,2010,12,5.363609498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873,8,SE Suisun,2011,1,0.272445671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1874,8,SE Suisun,2011,2,1.487237683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875,8,SE Suisun,2011,3,0.126076265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1876,8,SE Suisun,2011,4,0.0854371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1877,8,SE Suisun,2011,5,0.078919189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1878,8,SE Suisun,2011,6,0.094940531,NA,NA,0.90254916,0.249995173,NA,0.249995173,0.360768449,0.489751741,0.664849624,0.90254916,NA,NA,NA,NA,NA
1879,8,SE Suisun,2011,7,0.241424109,NA,NA,3.910684502,0.30003664,NA,0.30003664,0.624839026,1.151497567,2.122061189,3.910684502,NA,NA,NA,NA,NA
1880,8,SE Suisun,2011,8,2.13577734,2.189561256,0.677028474,5.865902536,0.649461308,NA,0.649461308,1.196873249,1.95183932,3.596987599,5.865902536,0.677028474,1.977058205,2.85309598,3.427400416,2.189561256
1881,8,SE Suisun,2011,9,2.151509869,9.010723987,0.861508082,7.500862829,2.495861278,NA,2.495861278,3.388190982,4.32679016,5.873720438,7.500862829,0.861508082,1.838539667,3.828836821,5.525400778,9.010723987
1882,8,SE Suisun,2011,10,2.252633191,10.55465277,1.421087277,9.339959109,9.339959109,NA,9.339959109,9.339959109,9.339959109,9.339959109,9.339959109,1.421087277,2.433639488,3.968735408,6.472142163,10.55465277
1883,8,SE Suisun,2011,11,5.899367304,8.623506788,3.164261083,9.0612684,9.0612684,NA,9.0612684,9.0612684,9.0612684,9.0612684,9.0612684,3.164261083,4.140855315,5.287958124,6.752832204,8.623506788
1884,8,SE Suisun,2011,12,6.527838006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1885,8,SE Suisun,2012,1,8.408294459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1886,8,SE Suisun,2012,2,3.672844026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1887,8,SE Suisun,2012,3,1.966243003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1888,8,SE Suisun,2012,4,0.674905235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1889,8,SE Suisun,2012,5,1.414466452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1890,8,SE Suisun,2012,6,4.407955118,NA,NA,2.148859882,0.59520813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1891,8,SE Suisun,2012,7,4.402812395,NA,NA,3.910684502,0.30003664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,8,SE Suisun,2012,8,3.255067224,5.309567884,1.641757513,5.865902536,0.649461308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1893,8,SE Suisun,2012,9,7.514787773,9.010723987,0.861508082,7.125406632,2.370930773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1894,8,SE Suisun,2012,10,6.795231925,10.55465277,1.421087277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,8,SE Suisun,2012,11,10.05215893,4.546851522,1.668396126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,8,SE Suisun,2012,12,1.466614564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,8,SE Suisun,2013,1,1.293727896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,8,SE Suisun,2013,2,1.694790865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,8,SE Suisun,2013,3,3.451246906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,8,SE Suisun,2013,4,4.252066261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,8,SE Suisun,2013,5,3.621357463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,8,SE Suisun,2013,6,3.641132618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,8,SE Suisun,2013,7,4.559931398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,8,SE Suisun,2013,8,5.099881334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,8,SE Suisun,2013,9,6.602371682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,8,SE Suisun,2013,10,7.31410732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,8,SE Suisun,2013,11,9.488483846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,8,SE Suisun,2013,12,10.49912837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,8,SE Suisun,2014,1,10.54600407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,8,SE Suisun,2014,2,8.861939362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,8,SE Suisun,2014,3,3.31208622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,8,SE Suisun,2014,4,4.091596773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,8,SE Suisun,2014,5,6.504057346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,8,SE Suisun,2014,6,9.152928577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1915,8,SE Suisun,2014,7,8.118555219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,8,SE Suisun,2014,8,7.925587985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917,8,SE Suisun,2014,9,8.753779329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918,8,SE Suisun,2014,10,11.1062668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,8,SE Suisun,2014,11,9.805396031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,8,SE Suisun,2014,12,7.228121975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921,9,NE Suisun,1995,1,6.826941613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,9,NE Suisun,1995,2,0.469645908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1923,9,NE Suisun,1995,3,0.696680461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,9,NE Suisun,1995,4,0.481792139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1925,9,NE Suisun,1995,5,0.071073558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926,9,NE Suisun,1995,6,0.085071044,NA,NA,0.687544904,0.188053427,NA,0.188053427,0.272360459,0.370848386,0.504950412,0.687544904,NA,NA,NA,NA,NA
1927,9,NE Suisun,1995,7,0.269950871,NA,NA,4.399530459,0.329129416,NA,0.329129416,0.690386528,1.27996172,2.373021402,4.399530459,NA,NA,NA,NA,NA
1928,9,NE Suisun,1995,8,1.732461498,1.999479481,0.611161486,6.630957248,0.718454721,NA,0.718454721,1.331999545,2.182668674,4.046620609,6.630957248,0.611161486,1.619918846,2.346151551,2.823497869,1.999479481
